@relation C:\Users\Mishel\Desktop\SADPRACTICA4\DATOS\sms_spam\sms_spam\ 

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
1801,'Kent vale lor... Ü wait 4 me there ar?',ham	
1802,'Nah, Wednesday. When should I bring the mini cheetos bag over?',ham	
1803,'Same as kallis dismissial in 2nd test:-).',ham	
1804,'Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com',ham	
1805,'K:)k:)good:)study well.',ham	
1806,'Hey, a guy I know is breathing down my neck to get him some bud, anyway youd be able to get a half track to usf tonight?',ham	
1807,'Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Whos It? Reply With Reason, If U r Brilliant.',ham	
1808,'Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow',ham	
1809,'	09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!',spam
1810,'Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..',ham	
1811,'Oops, Ill let you know when my roommates done',ham	
1812,'Wishing you and your family Merry "X" mas and HAPPY NEW Year in advance..',ham	
1813,'No idea, I guess well work that out an hour after were supposed to leave since as usual nobody has any interest in figuring shit out before the last second',ham	
1814,'Arun can u transfr me d amt',ham	
1815,'Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...',ham	
1816,'U call me alter at 11 ok.',ham	
1817,'O was not into fps then.',ham	
1818,'U coming back 4 dinner rite? Dad ask me so i re confirm wif u...',ham	
1819,'	Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16',spam
1820,'Ha ha cool cool chikku chikku:-):-DB-)',ham	
1821,'Sian... Aft meeting supervisor got work 2 do liao... U working now?',ham	
1822,'Do you hide anythiing or keeping distance from me',ham	
1823,'Dude got a haircut. Now its breezy up there',ham	
1824,'By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. Hows work and the ladies',ham	
1825,'U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..',ham	
1826,'I‘m going to try for 2 months ha ha only joking',ham	
1827,'Sorry for the delay. Yes masters',ham	
1828,'Ok k..sry i knw 2 siva..tats y i askd..',ham	
1829,'I wait 4 ü inside da car park...',ham	
1830,'Mmm so yummy babe ... Nice jolt to the suzy',ham	
1831,'	Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs',spam
1832,'Now only i reached home. . . I am very tired now. . I will come tomorro',ham	
1833,'Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..',ham	
1834,'If you can make it any time tonight or whenever you can its cool, just text me whenever youre around',ham	
1835,'	Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk',spam
1836,'Asking do u knw them or nt? May be ur frnds or classmates?',ham	
1837,'I have a sore throat. Its scratches when I talk',ham	
1838,'Si si. I think ill go make those oreo truffles.',ham	
1839,'Aaooooright are you at work?',ham	
1840,'Send his number and give reply tomorrow morning for why you said that to him like that ok',ham	
1841,'Yo chad which gymnastics class do you wanna take? The site says Christians class is full..',ham	
1842,'Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ',ham	
1843,'How much it will cost approx . Per month.',ham	
1844,'I cant pick the phone right now. Pls send a message',ham	
1845,'Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!',ham	
1846,'Moji just informed me that you saved our lives. Thanks.',ham	
1847,'Leave it. U will always be ignorant.',ham	
1848,'Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!',ham	
1849,'Ok then i will come to ur home after half an hour',ham	
1850,'Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about "the cave". Im sorry I didnt and dont have more to give. Im sorry i offered. Im sorry your room was so embarassing.',ham	
1851,'Can ü send me a copy of da report?',ham	
1852,'Yup. Wun believe wat? U really neva c e msg i sent shuhui?',ham	
1853,'	FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)',spam
1854,'Thx. All will be well in a few months',ham	
1855,'I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo',ham	
1856,'	URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm',spam
1857,'Whos this am in class:-)',ham	
1858,'Yeah Ill try to scrounge something up',ham	
1859,'	Dear 0776xxxxxxx Uve been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ',spam
1860,'Lol no. I just need to cash in my nitros. Hurry come on before I crash out!',ham	
1861,'Today am going to college so am not able to atten the class.',ham	
1862,'Tonight? Yeah, Id be down for that',ham	
1863,'K..k..im also fine:)when will you complete the course?',ham	
1864,'I donno if they are scorable',ham	
1865,'Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!',ham	
1866,' came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.',ham	
1867,'	YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386',spam
1868,'Give me a sec to think think about it',ham	
1869,'Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... ',ham	
1870,'Cos i want it to be your thing',ham	
1871,'	FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+',spam
1872,'	Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603',spam
1873,'Oh is it? Send me the address',ham	
1874,'NO GIFTS!! You trying to get me to throw myself off a cliff or something?',ham	
1875,'K Ill call you when Im close',ham	
1876,'Ok both our days. So what are you making for dinner tonite? Am I invited?',ham	
1877,'WHAT TIME U WRKIN?',ham	
1878,'	Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. Im waiting for your opinions. I want to be your friend 1/1',spam
1879,'	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm',spam
1880,'	URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm',spam
1881,'Thats y i said its bad dat all e gals know u... Wat u doing now?',ham	
1882,'&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...',ham	
1883,'	Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&Cs apply 08452810075over18s',spam
1884,'	Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week',spam
1885,'Thanks for picking up the trash.',ham	
1886,'Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr ull have a brand new room 2 sleep in...',ham	
1887,'Storming msg: Wen u lift d phne, u say "HELLO" Do u knw wt is d real meaning of HELLO?? . . . Its d name of a girl..! . . . Yes.. And u knw who is dat girl?? "Margaret Hello" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@',ham	
1888,'	Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm',spam
1889,'Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...',ham	
1890,'2mro i am not coming to gym machan. Goodnight.',ham	
1891,'Dear, will call Tmorrow.pls accomodate.',ham	
1892,'Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?',ham	
1893,'Oh :-)only 4 outside players allowed to play know',ham	
1894,'ARE YOU IN TOWN? THIS IS V. IMPORTANT',ham	
1895,'Then she buying today? Ü no need to c meh...',ham	
1896,'How abt making some of the pics bigger?',ham	
1897,'Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................',ham	
1898,'As in different styles?',ham	
1899,'Wat time do u wan 2 meet me later?',ham	
1900,'I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?',ham	
1901,'Oh...i asked for fun. Haha...take care. ü',ham	
1902,'soon you will have the real thing princess! Do i make you wet? :)',ham	
1903,'Now got tv 2 watch meh? U no work today?',ham	
1904,'Indeed and by the way it was either or - not both !',ham	
1905,'Im in school now n ill be in da lab doing some stuff give me a call when ü r done.',ham	
1906,'	HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call',spam
1907,'By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x',ham	
1908,'	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm',spam
1909,'Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour',ham	
1910,'Stupid auto correct on my phone',ham	
1911,'Guess who spent all last night phasing in and out of the fourth dimension',ham	
1912,'Can you pls send me that company name. In saibaba colany',ham	
1913,'That seems unnecessarily affectionate',ham	
1914,'So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already',ham	
1915,'Shb b ok lor... Thanx...',ham	
1916,'Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.',ham	
1917,'Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.',ham	
1918,'See you there! ',ham	
1919,'Some friends want me to drive em someplace, probably take a while',ham	
1920,'When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\t know that Iam addicted to my sweet Friends..!! BSLVYL',ham	
1921,'Tunde, how are you doing. This is just wishing you a great day. Abiola.',ham	
1922,'I think its all still in my car',ham	
1923,'	network operator. The service is free. For T & Cs visit 80488.biz',spam
1924,'	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906',spam
1925,'yay! finally lol. i missed our cinema trip last week :-(',ham	
1926,'What happen to her tell the truth',ham	
1927,'Havent found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...',ham	
1928,'Yup. Thk of u oso boring wat.',ham	
1929,'Joys father is John. Then John is the ____ of Joys father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.',ham	
1930,'You are not bothering me but you have to trust my answers. Pls.',ham	
1931,'Ya had just now.onion roast.',ham	
1932,'Havent.',ham	
1933,'Still work going on:)it is very small house.',ham	
1934,'Nice talking to you! please dont forget my pix :) i want to see all of you...',ham	
1935,'What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.',ham	
1936,'	Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min',spam
1937,'	CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA',spam
1938,'Hanging out with my brother and his family',ham	
1939,'No prob. I will send to your email.',ham	
1940,'Yes its possible but dint try. Pls dont tell to any one k',ham	
1941,'Haha awesome, I might need to take you up on that, what you doin tonight?',ham	
1942,'On ma way to school. Can you pls send me ashleys number',ham	
1943,'S.this will increase the chance of winning.',ham	
1944,'Then. You are eldest know.',ham	
1945,'Yup... From what i remb... I think should be can book... ',ham	
1946,'I called but no one pick up e phone. I ask both of them already they said ok.',ham	
1947,'I hav almost reached. Call, i m unable to connect u.',ham	
1948,'Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...',ham	
1949,'Sfine. Anytime. All the best with it.',ham	
1950,'Was playng 9 doors game and gt racing on phone lol',ham	
1951,'Ok. Every night take a warm bath drink a cup of milk and youll see a work of magic. You still need to loose weight. Just so that you know',ham	
1952,'Can u look 4 me in da lib i got stuff havent finish yet.',ham	
1953,'How come?',ham	
1954,'Dai what this da.. Can i send my resume to this id.',ham	
1955,'Sorry, Ill call later',ham	
1956,'Lmao!nice 1',ham	
1957,'No no. I will check all rooms befor activities',ham	
1958,'(You didnt hear it from me)',ham	
1959,'Is that seriously how you spell his name?',ham	
1960,'Lol yes. Our friendship is hanging on a thread cause u wont buy stuff.',ham	
1961,'My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.',ham	
1962,'Good Morning plz call me sir',ham	
1963,'Sorry da..today i wont come to play..i have driving clas..',ham	
1964,'Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ',ham	
1965,'	PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires',spam
1966,'God bless.get good sleep my dear...i will pray!',ham	
1967,'Only saturday and sunday holiday so its very difficult:)',ham	
1968,'I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob',ham	
1969,'	WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk',spam
1970,'Lol ... I really need to remember to eat when Im drinking but I do appreciate you keeping me company that night babe *smiles*',ham	
1971,'God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!',ham	
1972,'Tiwary to rcb.battle between bang and kochi.',ham	
1973,'Oic... Then better quickly go bathe n settle down...',ham	
1974,'	Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468',spam
1975,'I got your back! Do you have any dislikes in bed?',ham	
1976,'	For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. Ts&Cs www.txt-2-shop.com custcare 08715705022, 1x150p/wk',spam
1977,'Ü neva tell me how i noe... Im not at home in da aft wat... ',ham	
1978,'Lmao ok I wont be needing u to do my hair anymore.',ham	
1979,'Not yet chikku..wat abt u?',ham	
1980,'I am great princess! What are you thinking about me? :)',ham	
1981,'Good Morning my Dear Shijutta........... Have a great &amp; successful day.',ham	
1982,'Hey gals...U all wanna meet 4 dinner at nìte? ',ham	
1983,'Dun b sad.. Its over.. Dun thk abt it already. Concentrate on ur other papers k.',ham	
1984,'	Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt',spam
1985,'Have your lunch and come quickly and open the door:)',ham	
1986,'As usual..iam fine, happy &amp; doing well..:)',ham	
1987,'I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book',ham	
1988,'Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL',ham	
1989,'Dont pick up d call when something important is There to tell. Hrishi',ham	
1990,'I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?',ham	
1991,'No i am not having not any movies in my laptop',ham	
1992,'	Todays Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X',spam
1993,'	Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase',spam
1994,'Ure welcome... Caught u using broken english again...',ham	
1995,'	Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.',spam
1996,'Pass dis to all ur contacts n see wat u get! Red;im in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;im jealous of u. Brown;i miss you Nw plz giv me one color',ham	
1997,'Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want',ham	
1998,'	Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.',spam
1999,'Have a good evening! Ttyl',ham	
2000,'	SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!',spam
2001,'No im not gonna be able to. || too late notice. || ill be home in a few weeks anyway. || what are the plans',ham	
2002,'U guys never invite me anywhere :(',ham	
2003,'Hi da:)how is the todays class?',ham	
2004,'	FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com',spam
2005,'Umma my life and vava umma love you lot dear',ham	
2006,'You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days',ham	
2007,'Are you ok. What happen to behave like this',ham	
2008,'I place all ur points on e cultures module already.',ham	
2009,'Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed',ham	
2010,'Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx',ham	
2011,'Im an actor. When i work, i work in the evening and sleep late. Since im unemployed at the moment, i ALWAYS sleep late. When youre unemployed, every day is saturday.',ham	
2012,'1 in cbe. 2 in chennai.',ham	
2013,'Ummma.will call after check in.our life will begin from qatar so pls pray very hard.',ham	
2014,'	Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar',spam
2015,'Yunny im walking in citylink now ü faster come down... Me very hungry...',ham	
2016,'	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16',spam
2017,'Pls go there today  &lt;#&gt; . I dont want any excuses',ham	
2018,'They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.',ham	
2019,'Take us out shopping and Mark will distract Isaiah.=D',ham	
2020,'U need my presnts always bcz U cant mis love. "jeevithathile irulinae neekunna prakasamanu sneham" prakasam ennal prabha That mns prabha isLOVE Got it. Dont mis me....',ham	
2021,'He is there. You call and meet him',ham	
2022,'Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?',ham	
2023,'Tell them the drug dealers getting impatient',ham	
2024,'We don call like  &lt;#&gt;  times oh. No give us hypertension oh.',ham	
2025,'This is my number by vivek..',ham	
2026,'	This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921',spam
2027,'	Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner',spam
2028,'Yes watching footie but worried were going to blow it - Phil Neville?',ham	
2029,'Cool, text me when youre parked',ham	
2030,'Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*',ham	
2031,'Its ok, called mom instead have fun',ham	
2032,'Ok lor...',ham	
2033,'Mostly sports type..lyk footbl,crckt..',ham	
2034,'K.i didt see you.:)k:)where are you now?',ham	
2035,'K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)',ham	
2036,'I dont know exactly could you ask chechi.',ham	
2037,'Yep, by the pretty sculpture',ham	
2038,'That is wondarfull song',ham	
2039,'He says hi and to get your ass back to south tampa (preferably at a kegger)',ham	
2040,'Dear we are going to our rubber place',ham	
2041,'FRNDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)',ham	
2042,'Just sleeping..and surfing',ham	
2043,'She said, do u mind if I go into the bedroom for a minute ?  OK, I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,',ham	
2044,'Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.',ham	
2045,'A boy was late 2 home. His father: "POWER OF FRNDSHIP"',ham	
2046,'So how are you really. What are you up to. Hows the masters. And so on.',ham	
2047,'Yes.mum lookin strong:)',ham	
2048,'Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.',ham	
2049,'	HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com',spam
2050,'I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him',ham	
2051,'Let me know when youve got the money so carlos can make the call',ham	
2052,'Near kalainar tv office.thenampet',ham	
2053,'So when do you wanna gym?',ham	
2054,'	U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795',spam
2055,'Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...',ham	
2056,'In e msg jus now. U said thanks for gift.',ham	
2057,'K:)k.are you in college?',ham	
2058,'I will spoil you in bed as well :)',ham	
2059,'Sorry, Ill call later',ham	
2060,'Can i get your opinion on something first?',ham	
2061,'HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN',ham	
2062,'	As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr',spam
2063,'Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...',ham	
2064,'No dude, its not fake..my frnds got money, thts y im reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..',ham	
2065,'Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... ',ham	
2066,'Is ur paper today in e morn or aft?',ham	
2067,'COME BACK TO TAMPA FFFFUUUUUUU',ham	
2068,'Sorry, Ill call later in meeting.',ham	
2069,'Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...',ham	
2070,'either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.',ham	
2071,'How do you plan to manage that',ham	
2072,'Ü log off 4 wat. Its sdryb8i',ham	
2073,'Cant. I feel nauseous. Im so pissed. I didnt eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now Im not hungry :/',ham	
2074,'Its sunny in california. The weathers just cool',ham	
2075,'	Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546',spam
2076,'	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only',spam
2077,'Im home. Doc gave me pain meds says everything is fine.',ham	
2078,'OK im waliking ard now... Do u wan me 2 buy anything go ur house?',ham	
2079,'Ok thanx...',ham	
2080,'Reverse is cheating. That is not mathematics.',ham	
2081,'	WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.',spam
2082,'	Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper',spam
2083,'Its justbeen overa week since we broke up and already our brains are going to mush!',ham	
2084,'Missed your call cause I was yelling at scrappy. Miss u. Cant wait for u to come home. Im so lonely today.',ham	
2085,'Yes:)here tv is always available in work place..',ham	
2086,'I am in hospital da. . I will return home in evening',ham	
2087,'Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..',ham	
2088,'Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...',ham	
2089,'Anything lar then ü not going home 4 dinner?',ham	
2090,'If you were/are free i can give. Otherwise nalla adi entey nattil kittum',ham	
2091,'Okey dokey, i‘ll be over in a bit just sorting some stuff out.',ham	
2092,'Can you do a mag meeting this avo at some point?',ham	
2093,'Then why you not responding',ham	
2094,'Omg it could snow here tonite!',ham	
2095,'Badrith is only for chennai:)i will surely pick for us:)no competition for him.',ham	
2096,'excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?',ham	
2097,'It certainly puts things into perspective when something like this happens',ham	
2098,'	we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery',spam
2099,'Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?',ham	
2100,'Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!',ham	
2101,'K.i will send in  &lt;#&gt;  min:)',ham	
2102,'Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!',ham	
2103,'Huh? 6 also cannot? Then only how many mistakes?',ham	
2104,'Ok...',ham	
2105,'I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.',ham	
2106,'I just saw ron burgundy captaining a party boat so yeah',ham	
2107,'At 7 we will go ok na.',ham	
2108,'Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx',ham	
2109,'Yes there were many sweets',ham	
2110,'Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea',ham	
2111,'Wishing you a wonderful week.',ham	
2112,'Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...',ham	
2113,'We stopped to get ice cream and will go back after',ham	
2114,'Are you planning to come chennai?',ham	
2115,'Do you work all this week ?',ham	
2116,'Excellent, Ill see what rileys plans are',ham	
2117,'Love it! I want to flood that pretty pussy with cum...',ham	
2118,'Then anything special?',ham	
2119,'	Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU',spam
2120,'	Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!',spam
2121,'	**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270',spam
2122,'And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*',ham	
