@relation sms_spam

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
672,'	BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary',spam
673,'Our Prashanthettans mother passed away last night. pray for her and family.',ham	
674,'Aight, Ill hit you up when I get some cash',ham	
675,'Hey ! Dont forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...',ham	
676,'Evry Emotion dsnt hav Words.Evry Wish dsnt hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsnt lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)',ham	
677,'Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!',ham	
678,'Im always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.',ham	
679,'So check your errors and if you had difficulties, do correction.',ham	
680,'	Adult 18 Content Your video will be with you shortly',spam
681,'Ugh fuck it Im resubbing to eve',ham	
682,'I.ll give her once i have it. Plus she said grinule greet you whenever we speak',ham	
683,'Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!',ham	
684,'She said, do u mind if I go into the bedroom for a minute ?  OK, I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,',ham	
685,'7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st "Ur Lovely Friendship"... good morning dear',ham	
686,'Im leaving my house now...',ham	
687,'Why you Dint come with us.',ham	
688,'Haha just kidding, papa needs drugs',ham	
689,'Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.',ham	
690,'Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all',ham	
691,'No. Did you multimedia message them or e-mail?',ham	
692,'I ask if u meeting da ge tmr nite...',ham	
693,'Hello! Good week? Fancy a drink or something later?',ham	
694,'	Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?',spam
695,'	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.',spam
696,'Think I could stop by in like an hour or so? My roommates looking to stock up for a trip',ham	
697,'Ok lor... Or u wan me go look 4 u?',ham	
698,'	Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.',spam
699,'Just checking in on you. Really do miss seeing Jeremiah. Do have a great month',ham	
700,'Alright, Ill head out in a few minutes, text me where to meet you',ham	
701,'	You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18',spam
702,'Really? I crashed out cuddled on my sofa.',ham	
703,'	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!',spam
704,'S...i will take mokka players only:)',ham	
705,'Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ',ham	
706,':-( sad puppy noise',ham	
707,'So why didnt you holla?',ham	
708,'cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x',ham	
709,'	lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468',spam
710,'	You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS',spam
711,'	We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow',spam
712,'No im not. I cant give you everything you want and need. You actually could do better for yourself on yor own--youve got more money than i do. I cant get work, i cant get a man, i cant pay the rent, i cant even fill my fucking gas tank. yes, im stressed and depressed. I didnt even call home for thanksgiving cuz ill have to tell them i,m up to nothing.',ham	
713,'Thats cool princess! I will cover your face in hot sticky cum :)',ham	
714,'Sorry, my battery died, I can come by but Im only getting a gram for now, wheres your place?',ham	
715,'HELLO PEACH! MY CAKE TASTS LUSH!',ham	
716,'How is it possible to teach you. And where.',ham	
717,'TaKe CaRE n gET WeLL sOOn',ham	
718,'First answer my question.',ham	
719,'Awesome, think we can get an 8th at usf some time tonight?',ham	
720,'Sorry, Ill call later',ham	
721,'Oh ok wait 4 me there... My lect havent finish',ham	
722,'	Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk',spam
723,'It is a good thing Im now getting the connection to bw',ham	
724,'Horrible gal. Me in sch doing some stuff. How come u got mc?',ham	
725,'Nothing spl..wat abt u and whr ru?',ham	
726,'	Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..',spam
727,'	Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..',spam
728,'Okay... We wait ah',ham	
729,'	XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only',spam
730,'She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.',ham	
731,'Will be office around 4 pm. Now i am going hospital.',ham	
732,'No da if you run that it activate the full version da.',ham	
733,'How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea',ham	
734,'I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...',ham	
735,'	URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm',spam
736,'I wish u were here. I feel so alone',ham	
737,'So lets make it saturday or monday as per convenience.',ham	
738,'	Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk',spam
739,'"Keep ur problems in ur heart, bcoz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..',ham	
740,'	You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750',spam
741,'Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.',ham	
742,'Good words.... But words may leave u in dismay many times.',ham	
743,'Discussed with your mother ah?',ham	
744,'Yeah, we can probably swing by once my roommate finishes up with his girl',ham	
745,'U ned to convince him tht its not possible witot hurting his feeling its the main',ham	
746,'	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed',spam
747,'Okie',ham	
748,'Its sarcasm.. .nt scarcasim',ham	
749,'	Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248',spam
750,'Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)',ham	
751,'Are you at work right now ?',ham	
752,'Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May',ham	
753,'Din i tell u jus now 420',ham	
754,'Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ',ham	
755,'K..k:)where are you?how did you performed?',ham	
756,'Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng',ham	
757,'Hope you are having a great day.',ham	
758,'As if i wasnt having enough trouble sleeping.',ham	
759,'O we cant see if we can join denis and mina? Or does denis want alone time',ham	
760,'Uncle Abbey! Happy New Year. Abiola',ham	
761,'	Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!',spam
762,'Happy new year. Hope you are having a good semester',ham	
763,'Doing project w frens lor. ',ham	
764,'Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!',ham	
765,'"Speak only when you feel your words are better than the silence..." Gud mrng:-)',ham	
766,':-) :-)',ham	
767,'Its hard to believe things like this. All can say lie but think twice before saying anything to me.',ham	
768,'At the funeral home with Audrey and dad',ham	
769,'Have you bookedthe hut? And also your time off? How are you by the way?',ham	
770,'No problem. Talk to you later',ham	
771,'It wont b until 2.15 as trying 2 sort house out, is that ok?',ham	
772,'Tomarrow final hearing on my laptop case so i cant.',ham	
773,'Then why no one talking to me',ham	
774,'Well you pay over like  &lt;#&gt; yrs so its not too difficult',ham	
775,'The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.',ham	
776,'Thats ok. I popped in to ask bout something and she said youd been in. Are you around tonght wen this girl comes?',ham	
777,'So no messages. Had food?',ham	
778,'Oh k.i think most of wi and nz players unsold.',ham	
779,'I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love',ham	
780,'Good night my dear.. Sleepwell&amp;Take care',ham	
781,'You are right though. I cant give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if im still there-- after greece. But maybe you are ready and should do it now.',ham	
782,'Senthil group company Apnt 5pm.',ham	
783,'Ü v ma fan...',ham	
784,'Otherwise had part time job na-tuition..',ham	
785,'	Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg',spam
786,'Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....',ham	
787,'New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, Im always correct.!',ham	
788,'	ringtoneking 84484',spam
789,'I hope you know Im still mad at you.',ham	
790,'Hi! You just spoke to MANEESHA V. Wed like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.',ham	
791,'Yo theres no class tmrw right?',ham	
792,'	WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins',spam
793,'Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x',ham	
794,'Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.',ham	
795,'Yeah jays sort of a fucking retard',ham	
796,'I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..',ham	
797,'Did you get any gift? This year i didnt get anything. So bad',ham	
798,'Not yet chikku..going to room nw, im in bus..',ham	
799,'No way Im going back there!',ham	
800,'K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.',ham	
801,'K Ill take care of it',ham	
802,'Hi mom we might be back later than  &lt;#&gt; ',ham	
803,'Your daily text from me – a favour this time',ham	
804,'Sure, if I get an acknowledgement from you that its astoundingly tactless and generally faggy to demand a blood oath fo',ham	
805,'Dear got train and seat mine lower seat',ham	
806,'I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.',ham	
807,'Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...',ham	
808,'R u in this continent?',ham	
809,'Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do',ham	
810,'Ultimately tor motive tui achieve korli.',ham	
811,'That means from february to april ill be getting a place to stay down there so i dont have to hustle back and forth during audition season as i have since my sister moved away from harlem.',ham	
812,'Its like that hotel dusk game i think. You solve puzzles in a area thing',ham	
813,'	Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ',spam
814,'	FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop',spam
815,'Yeah hopefully, if tyler cant do it I could maybe ask around a bit',ham	
816,'I am in escape theatre now. . Going to watch KAVALAN in a few minutes',ham	
817,'	SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY',spam
818,'Ugh. Gotta drive back to sd from la. My butt is sore.',ham	
819,'SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630',ham	
820,'I am real, baby! I want to bring out your inner tigress...',ham	
821,'I was about to do it when i texted. I finished a long time ago and showered and erything!',ham	
822,'How? Izzit still raining?',ham	
823,'	Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15',spam
824,'I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.',ham	
825,'	Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)',spam
826,'Alright were hooked up, where you guys at',ham	
827,'Haha... They cant what... At the most tmr forfeit... haha so how?',ham	
828,'Get ready for  &lt;#&gt;  inches of pleasure...',ham	
829,'Host-based IDPS for linux systems.',ham	
830,'Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)',ham	
831,'	<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min',spam
832,'So what u doing today?',ham	
833,'Convey my regards to him',ham	
834,'No..jst change tat only..',ham	
835,'	For ur chance to win a £250 cash every wk TXT: ACTION to 80608. Ts&Cs www.movietrivia.tv custcare 08712405022, 1x150p/wk.',spam
836,'	A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345',spam
837,'If india win or level series means this is record:)',ham	
838,'Nah I dont think he goes to usf, he lives around here though',ham	
839,'Ew are you one of them?',ham	
840,'I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!',ham	
841,'Aight, see you in a bit',ham	
842,'	8007 25p 4 Alfie Moons Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ',spam
843,'Piggy, r u awake? I bet ure still sleeping. Im going 4 lunch now...',ham	
844,'Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ',ham	
845,'K, fyi Im back in my parents place in south tampa so I might need to do the deal somewhere else',ham	
846,'Hey what how about your project. Started aha da.',ham	
847,'	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only',spam
848,'Ok...',ham	
849,'	Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop',spam
850,'	Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16',spam
851,'THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x',ham	
852,'Apo all other are mokka players only',ham	
853,'Sorry sent blank msg again. Yup but trying 2 do some serious studying now.',ham	
854,'	Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.',spam
855,'What he said is not the matter. My mind saying some other matter is there.',ham	
856,'What you thinked about me. First time you saw me in class.',ham	
857,'Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola',ham	
858,'So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.',ham	
859,'So im doing a list of buyers.',ham	
860,'Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy',ham	
861,'Yeah I am, so Ill leave maybe 7ish?',ham	
862,'I cant pick the phone right now. Pls send a message',ham	
863,'Not to worry. Im sure youll get it.',ham	
864,'Are you plans with your family set in stone ?',ham	
865,'Howz pain.it will come down today.do as i said ystrday.ice and medicine.',ham	
866,'	Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm',spam
867,'Just so that you know,yetunde hasnt sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldnt have imposed anything on you in the first place so for that, i apologise.',ham	
868,'MMM ... Fuck .... Merry Christmas to me',ham	
869,'WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE',ham	
870,'Some are lasting as much as 2 hours. You might get lucky.',ham	
871,'Hi kindly give us back our documents which we submitted for loan from STAPATI',ham	
872,'Where u been hiding stranger?',ham	
873,'	FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242',spam
874,'I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.',ham	
875,'	We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705',spam
876,'HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX',ham	
877,'Aiyo please ü got time meh.',ham	
878,'I am sorry it hurt you.',ham	
879,'Yeah I can still give you a ride',ham	
880,'	Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP',spam
881,'You will be in the place of that man',ham	
882,'	Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p',spam
883,'Thank u!',ham	
884,'Good stuff, will do.',ham	
885,'Dear relieved of westonzoyland, all going to plan this end too!',ham	
886,'Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...',ham	
887,'WOT U UP 2 J?',ham	
888,'I have gone into get info bt dont know what to do',ham	
889,'Bognor it is! Should be splendid at this time of year.',ham	
890,'Therere some people by mu, Im at the table by lambda',ham	
891,'Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you',ham	
892,'Dear reached railway. What happen to you',ham	
893,'	important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERES A FANTASTIC SURPRISE AWAITING YOU!',spam
894,'	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ',spam
895,'I am not sure about night menu. . . I know only about noon menu',ham	
896,'Haha yeah, 2 oz is kind of a shitload',ham	
897,'Im home. Ard wat time will u reach?',ham	
898,'Oooh bed ridden ey? What are YOU thinking of?',ham	
899,'No probably  &lt;#&gt; %.',ham	
900,'Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.',ham	
901,'I dont run away frm u... I walk slowly &amp; it kills me that u dont care enough to stop me...',ham	
902,'Dare i ask... Any luck with sorting out the car?',ham	
903,'	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow',spam
904,'Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.',ham	
905,'what I meant to say is cant wait to see u again getting bored of this bridgwater banter',ham	
906,'Oi when you gonna ring',ham	
907,'Ugh my leg hurts. Musta overdid it on mon.',ham	
908,'Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.',ham	
909,'I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.',ham	
910,'Yeah its jus rite...',ham	
911,'Yeah theres barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later',ham	
912,'Ok... Help me ask if shes working tmr a not?',ham	
913,'Prabha..im soryda..realy..frm heart im sory',ham	
914,'Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.',ham	
915,'She was supposed to be but couldnt make it, shes still in town though',ham	
916,'Ya tel, wats ur problem..',ham	
917,'Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.',ham	
918,'"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."',ham	
919,'Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it dont matter',ham	
920,'	2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & Ts & Cs. Text stop to opt out',spam
921,'Pls send me your address sir.',ham	
922,'	Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly',spam
923,'Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.',ham	
924,'	Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA',spam
925,'Oh ya ya. I remember da. .',ham	
926,'Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx',ham	
927,'Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I cant wait till next year when we will be together ... *loving kiss*',ham	
928,'Dude im no longer a pisces. Im an aquarius now.',ham	
929,'Right on brah, see you later',ham	
930,'	We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150',spam
931,'Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then ill go out w u all lor. N u still can act so real.',ham	
932,'Cos daddy arranging time c wat time fetch ü mah...',ham	
933,'Customer place i will call you',ham	
934,'Well theres still a bit left if you guys want to tonight',ham	
935,'	money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy',spam
936,'Hello madam how are you ?',ham	
937,'S:)s.nervous  &lt;#&gt; :)',ham	
938,'Wishing you and your family Merry "X" mas and HAPPY NEW Year in advance..',ham	
939,'What you did in  leave.',ham	
940,'if you text on your way to cup stop that should work. And that should be BUS',ham	
941,'Sorry vikky, im Watching olave mandara movie kano in trishul theatre wit my frnds..',ham	
942,'Wait thats still not all that clear, were you not sure about me being sarcastic or that thats why x doesnt want to live with us',ham	
943,'Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we wont go there! Not doing too badly cheers. You? ',ham	
944,'Babe ? I lost you ... :-(',ham	
945,'Hey im bored... So im thinking of u... So wat r u doing?',ham	
946,'	YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins',spam
947,'The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . Thats why i blanked him.',ham	
948,'He didnt see his shadow. We get an early spring yay',ham	
949,'Are you up for the challenge? I know i am :)',ham	
950,'Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.',ham	
951,'Jay is snickering and tells me that x is totally fucking up the chords as we speak',ham	
952,'I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?',ham	
953,'In fact when do you leave? I think addie goes back to school tues or wed',ham	
954,'Mum, ive sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.',ham	
955,'Turns out my friends are staying for the whole show and wont be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth',ham	
956,'Damn, poor zac doesnt stand a chance',ham	
957,'I dont want you to leave. But im barely doing what i can to stay sane. fighting with you constantly isnt helping.',ham	
958,'Ok lor but not too early. Me still having project meeting now.',ham	
959,'	Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16',spam
960,'Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.',ham	
961,'	This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ',spam
962,'Wait, do you know if wesleys in town? I bet she does hella drugs!',ham	
963,'I am great! How are you?',ham	
964,'Tell me pa. How is pain de.',ham	
965,'Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.',ham	
966,'Im in chennai velachery:)',ham	
967,'Yes. Its all innocent fun. O:-)',ham	
968,'Think + da. You wil do.',ham	
969,'For my family happiness..',ham	
970,'How r ü going to send it to me?',ham	
971,'All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?',ham	
972,'Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ',ham	
973,'Well the weather in calis great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.',ham	
974,'If we win its really no 1 side for long time.',ham	
975,'Thank you princess! You are so sexy...',ham	
976,'Sorry da. I gone mad so many pending works what to do.',ham	
977,'TELL HER I SAID EAT SHIT.',ham	
978,'Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks',ham	
979,'Wow v v impressed. Have funs shopping!',ham	
980,'Now project pa. After that only i can come.',ham	
981,'Fwiw the reason Im only around when its time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up',ham	
982,'Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL',ham	
983,'Forgot you were working today! Wanna chat, but things are ok so drop me a text when youre free / bored etc and ill ring. Hope all is well, nose essay and all xx',ham	
984,'I can make lasagna for you... vodka...',ham	
985,'	WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ',spam
986,'	Todays Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X',spam
987,'What Today-sunday..sunday is holiday..so no work..',ham	
988,'	Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records',spam
989,'	100 dating service cal;l 09064012103 box334sk38ch',spam
990,'Ok.',ham	
991,'Y so late but i need to go n get da laptop...',ham	
992,'Just sleeping..and surfing',ham	
993,'I cant speak, bcaz mobile have problem. I can listen you but you cannt listen my voice. So i calls you later.',ham	
994,'Yes, im small kid.. And boost is the secret of my energy..',ham	
995,'	YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 ',spam
