@relation sms_spam

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
1637,'Ill pick you up at about 5.15pm to go to taunton if you still want to come.',ham	
1638,'Pls i wont belive god.not only jesus.',ham	
1639,'You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ',ham	
1640,'I did. One slice and one breadstick. Lol',ham	
1641,'	In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)',spam
1642,'Ok no prob',ham	
1643,'Then she dun believe wat?',ham	
1644,'Go where n buy? Juz buy when we get there lar.',ham	
1645,'Did u find out what time the bus is at coz i need to sort some stuff out.',ham	
1646,'Hiya, sorry didnt hav signal. I havent seen or heard from and neither has, which is unusual in itself! Ill put on the case and get him to sort it out! Hugs and snogs.',ham	
1647,'I miss you so much Im so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you',ham	
1648,'Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?',ham	
1649,'If he started searching he will get job in few days.he have great potential and talent.',ham	
1650,'Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night',ham	
1651,'	Please CALL 08712402972 immediately as there is an urgent message waiting for you',spam
1652,'How are you holding up?',ham	
1653,'Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too',ham	
1654,'	wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.',spam
1655,'Then ü come n pick me at 530 ar?',ham	
1656,'Well, im glad you didnt find it totally disagreeable ... Lol',ham	
1657,'Anything lor is she coming?',ham	
1658,'did u get that message',ham	
1659,'Carlos is down but I have to pick it up from him, so Ill swing by usf in a little bit',ham	
1660,'I meant middle left or right?',ham	
1661,'Great. P diddy is my neighbor and comes for toothpaste every morning',ham	
1662,'S....s...india going to draw the series after many years in south african soil..',ham	
1663,'	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.',spam
1664,'I have 2 docs appointments next week.:/ Im tired of them shoving stuff up me. Ugh why couldnt I have had a normal body?',ham	
1665,'Didnt try, g and I decided not to head out',ham	
1666,'Yeah, thats fine! Its £6 to get in, is that ok? ',ham	
1667,'No message..no responce..what happend?',ham	
1668,'Yo my trip got postponed, you still stocked up?',ham	
1669,'I just really need shit before tomorrow and I know you wont be awake before like 6',ham	
1670,'What part of "dont initiate" dont you understand',ham	
1671,'Aight fuck it, Ill get it later',ham	
1672,'Yeah, probably here for a while',ham	
1673,'	Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary',spam
1674,'Ok...',ham	
1675,'Fair enough, anything going on?',ham	
1676,'Ok., is any problem to u frm him? Wats matter?',ham	
1677,'Great to hear you are settling well. So whats happenin wit ola?',ham	
1678,'I think if he rule tamilnadu..then its very tough for our people.',ham	
1679,'Aight, call me once youre close',ham	
1680,'Ya just telling abt tht incident..',ham	
1681,'	Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX',spam
1682,'I love u 2 my little pocy bell I am sorry but I love u',ham	
1683,'Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..',ham	
1684,'Quite ok but a bit ex... U better go eat smth now else ill feel guilty...',ham	
1685,'Then i buy.',ham	
1686,'Thanks love. But am i doing torch or bold.',ham	
1687,'In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8',ham	
1688,'	Uve been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS',spam
1689,'Once free call me sir. I am waiting for you.',ham	
1690,' &lt;#&gt;  mins but i had to stop somewhere first.',ham	
1691,'Can a not?',ham	
1692,'Dont know supports ass and srt i thnk. I think ps3 can play through usb too',ham	
1693,'Hey they r not watching movie tonight so ill prob b home early...',ham	
1694,'Yo, any way we could pick something up tonight?',ham	
1695,'E admin building there? I might b slightly earlier... Ill call u when im reaching...',ham	
1696,'If you ask her or she say any please message.',ham	
1697,'Ok... But they said ive got wisdom teeth hidden inside n mayb need 2 remove.',ham	
1698,'	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW',spam
1699,'Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ',ham	
1700,'Sorry, Ill call later',ham	
1701,'Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go',ham	
1702,'Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!',ham	
1703,'Why dont you wait til at least wednesday to see if you get your .',ham	
1704,'Wif my family booking tour package.',ham	
1705,'	Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p',spam
1706,'Tee hee. Off to lecture, cheery bye bye.',ham	
1707,'No de. But call me after some time. Ill tell you k',ham	
1708,'Well boy am I glad G wasted all night at applebees for nothing',ham	
1709,'	Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT',spam
1710,'Is toshiba portege m100 gd?',ham	
1711,'Great. So should i send you my account number.',ham	
1712,'None of thats happening til you get here though',ham	
1713,'yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke',ham	
1714,'if you arent here in the next  &lt;#&gt;  hours imma flip my shit',ham	
1715,'Ugh just got outta class',ham	
1716,'	from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop',spam
1717,'	500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18',spam
1718,'Cos darren say ü considering mah so i ask ü...',ham	
1719,'Nope... Juz off from work...',ham	
1720,'Ok lor... But buy wat?',ham	
1721,'	"For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk"',spam
1722,'Wait . I will msg after  &lt;#&gt;  min.',ham	
1723,'Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..',ham	
1724,'Sorry de i went to shop.',ham	
1725,'No messages on her phone. Im holding it now',ham	
1726,'	Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd',spam
1727,'Hey... Very inconvenient for your sis a not huh?',ham	
1728,'	Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p',spam
1729,'HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ',ham	
1730,'	500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION',spam
1731,'Sday only joined.so training we started today:)',ham	
1732,'Try neva mate!!',ham	
1733,'Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)',ham	
1734,'Unlimited texts. Limited minutes.',ham	
1735,'Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..',ham	
1736,'Waiting for your call.',ham	
1737,'Ill be there on  &lt;#&gt;  ok.',ham	
1738,'	Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL',spam
1739,'Good Morning plz call me sir',ham	
1740,'But i have to. I like to have love and arrange.',ham	
1741,'	PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04',spam
1742,'So now my dad is gonna call after he gets out of work and ask all these crazy questions.',ham	
1743,'	Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com',spam
1744,'Yeah, dont go to bed, Ill be back before midnight',ham	
1745,'4 oclock at mine. Just to bash out a flat plan.',ham	
1746,'What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so im picking her up at ard 4 smth lor..',ham	
1747,'Shall i come to get pickle',ham	
1748,'Im very happy for you babe ! Woo hoo party on dude!',ham	
1749,'Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning',ham	
1750,'Wat time ü wan today?',ham	
1751,'Have a good trip. Watch out for . Remember when you get back we must decide about easter.',ham	
1752,'Aight yo, dats straight dogg',ham	
1753,'Hmmm.still we dont have opener?',ham	
1754,'Lol its ok I didnt remember til last nite',ham	
1755,'Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.',ham	
1756,'Ok u can take me shopping when u get paid =D',ham	
1757,'But thats on ebay it might be less elsewhere.',ham	
1758,'Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...',ham	
1759,'hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.',ham	
1760,'Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?',ham	
1761,'And thats fine, I got enough bud to last most of the night at least',ham	
1762,'I just lov this line: "Hurt me with the truth, I dont mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie" gud ni8 and sweet dreams',ham	
1763,'Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...',ham	
1764,'So that means you still think of teju',ham	
1765,'Oh fine, Ill be by tonight',ham	
1766,'Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?',ham	
1767,'Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..',ham	
1768,'What pa tell me.. I went to bath:-)',ham	
1769,'So theres a ring that comes with the guys costumes. Its there so they can gift their future yowifes. Hint hint',ham	
1770,'And you! Will expect you whenever you text! Hope all goes well tomo ',ham	
1771,'Hurry up, Ive been weed-deficient for like three days',ham	
1772,'	This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com',spam
1773,'Jays getting really impatient and belligerent',ham	
1774,'Lol your right. What diet? Everyday I cheat anyway. Im meant to be a fatty :(',ham	
1775,'If I get there before you after your ten billion calls and texts so help me god',ham	
1776,'	England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+',spam
1777,'How long has it been since you screamed, princess?',ham	
1778,'No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...',ham	
1779,'By the way, ive put a skip right outside the front of the house so you can see which house it is. Just pull up before it.',ham	
1780,'Meet after lunch la...',ham	
1781,'Gettin rdy to ship comp',ham	
1782,'Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...',ham	
1783,'Yeah but which is worse for i',ham	
1784,'Your gonna have to pick up a $1 burger for yourself on your way home. I cant even move. Pain is killing me.',ham	
1785,'JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME',ham	
1786,'see you then, were all christmassy here!',ham	
1787,'Esplanade lor. Where else...',ham	
1788,'Nothing really, just making sure everybodys up to speed',ham	
1789,'	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription',spam
1790,'Go fool dont cheat others ok',ham	
1791,'Hey ive booked the 2 lessons on sun liao...',ham	
1792,'Yavnt tried yet and never played original either',ham	
1793,'Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com',ham	
1794,'	tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!',spam
1795,'Its ok lar. U sleep early too... Nite...',ham	
1796,'Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...',ham	
1797,'at bruce b downs &amp; fletcher now',ham	
1798,'I think u have the wrong number.',ham	
1799,'Well, I meant as opposed to my drunken night of before',ham	
1800,'Honeybee Said: *Im d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)',ham	
1801,'Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night',ham	
1802,'Kent vale lor... Ü wait 4 me there ar?',ham	
1803,'Nah, Wednesday. When should I bring the mini cheetos bag over?',ham	
1804,'Same as kallis dismissial in 2nd test:-).',ham	
1805,'Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com',ham	
1806,'K:)k:)good:)study well.',ham	
1807,'Hey, a guy I know is breathing down my neck to get him some bud, anyway youd be able to get a half track to usf tonight?',ham	
1808,'Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Whos It? Reply With Reason, If U r Brilliant.',ham	
1809,'Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow',ham	
1810,'	09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!',spam
1811,'Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..',ham	
1812,'Oops, Ill let you know when my roommates done',ham	
1813,'Wishing you and your family Merry "X" mas and HAPPY NEW Year in advance..',ham	
1814,'No idea, I guess well work that out an hour after were supposed to leave since as usual nobody has any interest in figuring shit out before the last second',ham	
1815,'Arun can u transfr me d amt',ham	
1816,'Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...',ham	
1817,'U call me alter at 11 ok.',ham	
1818,'O was not into fps then.',ham	
1819,'U coming back 4 dinner rite? Dad ask me so i re confirm wif u...',ham	
1820,'	Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16',spam
1821,'Ha ha cool cool chikku chikku:-):-DB-)',ham	
1822,'Sian... Aft meeting supervisor got work 2 do liao... U working now?',ham	
1823,'Do you hide anythiing or keeping distance from me',ham	
1824,'Dude got a haircut. Now its breezy up there',ham	
1825,'By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. Hows work and the ladies',ham	
1826,'U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..',ham	
1827,'I‘m going to try for 2 months ha ha only joking',ham	
1828,'Sorry for the delay. Yes masters',ham	
1829,'Ok k..sry i knw 2 siva..tats y i askd..',ham	
1830,'I wait 4 ü inside da car park...',ham	
1831,'Mmm so yummy babe ... Nice jolt to the suzy',ham	
1832,'	Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs',spam
1833,'Now only i reached home. . . I am very tired now. . I will come tomorro',ham	
1834,'Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..',ham	
1835,'If you can make it any time tonight or whenever you can its cool, just text me whenever youre around',ham	
1836,'	Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk',spam
1837,'Asking do u knw them or nt? May be ur frnds or classmates?',ham	
1838,'I have a sore throat. Its scratches when I talk',ham	
1839,'Si si. I think ill go make those oreo truffles.',ham	
1840,'Aaooooright are you at work?',ham	
1841,'Send his number and give reply tomorrow morning for why you said that to him like that ok',ham	
1842,'Yo chad which gymnastics class do you wanna take? The site says Christians class is full..',ham	
1843,'Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ',ham	
1844,'How much it will cost approx . Per month.',ham	
1845,'I cant pick the phone right now. Pls send a message',ham	
1846,'Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!',ham	
1847,'Moji just informed me that you saved our lives. Thanks.',ham	
1848,'Leave it. U will always be ignorant.',ham	
1849,'Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!',ham	
1850,'Ok then i will come to ur home after half an hour',ham	
1851,'Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about "the cave". Im sorry I didnt and dont have more to give. Im sorry i offered. Im sorry your room was so embarassing.',ham	
1852,'Can ü send me a copy of da report?',ham	
1853,'Yup. Wun believe wat? U really neva c e msg i sent shuhui?',ham	
1854,'	FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)',spam
1855,'Thx. All will be well in a few months',ham	
1856,'I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo',ham	
1857,'	URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm',spam
1858,'Whos this am in class:-)',ham	
1859,'Yeah Ill try to scrounge something up',ham	
1860,'	Dear 0776xxxxxxx Uve been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ',spam
1861,'Lol no. I just need to cash in my nitros. Hurry come on before I crash out!',ham	
1862,'Today am going to college so am not able to atten the class.',ham	
1863,'Tonight? Yeah, Id be down for that',ham	
1864,'K..k..im also fine:)when will you complete the course?',ham	
1865,'I donno if they are scorable',ham	
1866,'Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!',ham	
1867,' came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.',ham	
1868,'	YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386',spam
1869,'Give me a sec to think think about it',ham	
1870,'Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... ',ham	
1871,'Cos i want it to be your thing',ham	
1872,'	FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+',spam
1873,'	Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603',spam
1874,'Oh is it? Send me the address',ham	
1875,'NO GIFTS!! You trying to get me to throw myself off a cliff or something?',ham	
1876,'K Ill call you when Im close',ham	
1877,'Ok both our days. So what are you making for dinner tonite? Am I invited?',ham	
1878,'WHAT TIME U WRKIN?',ham	
1879,'	Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. Im waiting for your opinions. I want to be your friend 1/1',spam
1880,'	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm',spam
1881,'	URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm',spam
1882,'Thats y i said its bad dat all e gals know u... Wat u doing now?',ham	
1883,'&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...',ham	
1884,'	Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&Cs apply 08452810075over18s',spam
1885,'	Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week',spam
1886,'Thanks for picking up the trash.',ham	
1887,'Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr ull have a brand new room 2 sleep in...',ham	
1888,'Storming msg: Wen u lift d phne, u say "HELLO" Do u knw wt is d real meaning of HELLO?? . . . Its d name of a girl..! . . . Yes.. And u knw who is dat girl?? "Margaret Hello" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@',ham	
1889,'	Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm',spam
1890,'Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...',ham	
1891,'2mro i am not coming to gym machan. Goodnight.',ham	
1892,'Dear, will call Tmorrow.pls accomodate.',ham	
1893,'Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?',ham	
1894,'Oh :-)only 4 outside players allowed to play know',ham	
1895,'ARE YOU IN TOWN? THIS IS V. IMPORTANT',ham	
1896,'Then she buying today? Ü no need to c meh...',ham	
1897,'How abt making some of the pics bigger?',ham	
1898,'Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................',ham	
1899,'As in different styles?',ham	
1900,'Wat time do u wan 2 meet me later?',ham	
1901,'I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?',ham	
1902,'Oh...i asked for fun. Haha...take care. ü',ham	
1903,'soon you will have the real thing princess! Do i make you wet? :)',ham	
1904,'Now got tv 2 watch meh? U no work today?',ham	
1905,'Indeed and by the way it was either or - not both !',ham	
1906,'Im in school now n ill be in da lab doing some stuff give me a call when ü r done.',ham	
1907,'	HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call',spam
1908,'By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x',ham	
1909,'	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm',spam
1910,'Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour',ham	
1911,'Stupid auto correct on my phone',ham	
1912,'Guess who spent all last night phasing in and out of the fourth dimension',ham	
1913,'Can you pls send me that company name. In saibaba colany',ham	
1914,'That seems unnecessarily affectionate',ham	
1915,'So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already',ham	
1916,'Shb b ok lor... Thanx...',ham	
1917,'Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.',ham	
1918,'Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.',ham	
1919,'See you there! ',ham	
1920,'Some friends want me to drive em someplace, probably take a while',ham	
1921,'When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\t know that Iam addicted to my sweet Friends..!! BSLVYL',ham	
1922,'Tunde, how are you doing. This is just wishing you a great day. Abiola.',ham	
1923,'I think its all still in my car',ham	
1924,'	network operator. The service is free. For T & Cs visit 80488.biz',spam
1925,'	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906',spam
1926,'yay! finally lol. i missed our cinema trip last week :-(',ham	
1927,'What happen to her tell the truth',ham	
1928,'Havent found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...',ham	
1929,'Yup. Thk of u oso boring wat.',ham	
1930,'Joys father is John. Then John is the ____ of Joys father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.',ham	
1931,'You are not bothering me but you have to trust my answers. Pls.',ham	
1932,'Ya had just now.onion roast.',ham	
1933,'Havent.',ham	
1934,'Still work going on:)it is very small house.',ham	
1935,'Nice talking to you! please dont forget my pix :) i want to see all of you...',ham	
1936,'What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.',ham	
1937,'	Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min',spam
1938,'	CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA',spam
1939,'Hanging out with my brother and his family',ham	
1940,'No prob. I will send to your email.',ham	
1941,'Yes its possible but dint try. Pls dont tell to any one k',ham	
1942,'Haha awesome, I might need to take you up on that, what you doin tonight?',ham	
1943,'On ma way to school. Can you pls send me ashleys number',ham	
1944,'S.this will increase the chance of winning.',ham	
1945,'Then. You are eldest know.',ham	
1946,'Yup... From what i remb... I think should be can book... ',ham	
1947,'I called but no one pick up e phone. I ask both of them already they said ok.',ham	
1948,'I hav almost reached. Call, i m unable to connect u.',ham	
1949,'Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...',ham	
1950,'Sfine. Anytime. All the best with it.',ham	
1951,'Was playng 9 doors game and gt racing on phone lol',ham	
1952,'Ok. Every night take a warm bath drink a cup of milk and youll see a work of magic. You still need to loose weight. Just so that you know',ham	
1953,'Can u look 4 me in da lib i got stuff havent finish yet.',ham	
1954,'How come?',ham	
1955,'Dai what this da.. Can i send my resume to this id.',ham	
1956,'Sorry, Ill call later',ham	
1957,'Lmao!nice 1',ham	
1958,'No no. I will check all rooms befor activities',ham	
1959,'(You didnt hear it from me)',ham	
1960,'Is that seriously how you spell his name?',ham	
1961,'Lol yes. Our friendship is hanging on a thread cause u wont buy stuff.',ham	
1962,'My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.',ham	
1963,'Good Morning plz call me sir',ham	
1964,'Sorry da..today i wont come to play..i have driving clas..',ham	
1965,'Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ',ham	
1966,'	PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires',spam
1967,'God bless.get good sleep my dear...i will pray!',ham	
1968,'Only saturday and sunday holiday so its very difficult:)',ham	
1969,'I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob',ham	
1970,'	WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk',spam
1971,'Lol ... I really need to remember to eat when Im drinking but I do appreciate you keeping me company that night babe *smiles*',ham	
1972,'God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!',ham	
1973,'Tiwary to rcb.battle between bang and kochi.',ham	
